order_day,order_hour,kitchen_id,sku,name,item_type,is_combo,total_units,total_price_gross
2026-05-10,19,01 USAQUEN,4970,Beast style fries,modifier,FALSE,1,4000
2026-05-10,19,01 USAQUEN,4971,Signature Fries,modifier,FALSE,5,0
2026-05-10,19,01 USAQUEN,4971,Signature fries,modifier,FALSE,1,0
2026-05-10,19,01 USAQUEN,4988,Beast Style Burger Combo,principal,FALSE,2,79800
2026-05-10,19,01 USAQUEN,4989,Karl's Deluxe Burger Combo,principal,FALSE,2,75000
2026-05-10,19,01 USAQUEN,510,Brownie,principal,FALSE,1,9900
2026-05-10,19,01 USAQUEN,5274,Papas a la francesa,modifier,FALSE,1,8900
2026-05-10,19,01 USAQUEN,5276,Hummus de pimenton,modifier,FALSE,1,1000
2026-05-10,19,01 USAQUEN,5348,Mexicano Pollo,modifier,FALSE,1,0
2026-05-10,19,01 USAQUEN,5352,Saludable Carne,modifier,FALSE,1,0
2026-05-10,19,01 USAQUEN,5479,Burrito Colombiano,modifier,FALSE,1,0
2026-05-10,19,01 USAQUEN,5611,Italianísimo + Papas + Bebida,principal,FALSE,5,207500
2026-05-10,19,01 USAQUEN,5612,Cubano Bacano + Papas + Bebida,principal,FALSE,1,42500
2026-05-10,19,01 USAQUEN,5613,Cerdo Baby-Q + Papas + Bebida,principal,FALSE,1,38500
2026-05-10,19,01 USAQUEN,5614,Chorilicious + Papas + Bebida,principal,FALSE,1,41500
2026-05-10,19,01 USAQUEN,5616,Hawaiando + Papas + Bebida,principal,FALSE,3,130500
2026-05-10,19,01 USAQUEN,5636,Mix Bonbites,principal,FALSE,2,27800
2026-05-10,19,01 USAQUEN,5638,Desmechao' + Papas + Bebida,principal,FALSE,1,43500
2026-05-10,19,01 USAQUEN,5641,Papas a la Francesa,modifier,FALSE,6,0
2026-05-10,19,01 USAQUEN,5642,Papas Ñam,modifier,FALSE,6,0
2026-05-10,19,01 USAQUEN,5674,Wrap Pollo Crispy,principal,FALSE,2,61000
2026-05-10,19,01 USAQUEN,5679,Wrap Carne Chili,principal,FALSE,1,20900
2026-05-10,19,01 USAQUEN,5784,Cubano Bacano + Galleta + Bebida,principal,FALSE,1,42500
2026-05-10,19,01 USAQUEN,5834,Wrap mediterraneo de pollo,principal,FALSE,1,30500
2026-05-10,19,01 USAQUEN,5893,Beast Bacon BBQ Combo,principal,FALSE,1,39900
2026-05-10,19,01 USAQUEN,5893,Beast Bacon Bbq Combo,principal,FALSE,1,39900
2026-05-10,19,01 USAQUEN,5896,Mega Beast Burger,principal,FALSE,1,46900
2026-05-10,19,01 USAQUEN,6037,Cerdo BBQ,principal,FALSE,2,71000
2026-05-10,19,01 USAQUEN,604,Jugo de Naranja,principal,FALSE,1,10900
2026-05-10,19,01 USAQUEN,6187,Bowl Porkie Loco,principal,FALSE,1,32900
2026-05-10,19,02 PARQUE 93,1348,Burrito de Huevo,principal,FALSE,1,27900
2026-05-10,19,02 PARQUE 93,1380,Combo X2,principal,FALSE,1,75900
2026-05-10,19,02 PARQUE 93,2667,Bowl Arabe,modifier,FALSE,1,0
2026-05-10,19,02 PARQUE 93,3028,Sándwich Pollo & Aguacate,principal,FALSE,1,31500
2026-05-10,19,02 PARQUE 93,329,Agua Manantial Con Gas 300 ml,modifier,FALSE,1,0
2026-05-10,19,02 PARQUE 93,331,Coca-Cola Original 400 ml,modifier,FALSE,5,0
2026-05-10,19,02 PARQUE 93,332,Coca Cola Sin Azucar 400 ml,modifier,FALSE,1,0
2026-05-10,19,02 PARQUE 93,332,Coca cola sin azucar 400 ml,modifier,FALSE,1,0
2026-05-10,19,02 PARQUE 93,335,Sprite 400 ml,modifier,FALSE,4,0
2026-05-10,19,02 PARQUE 93,3445,Egg & Bacon Pandewaffle,principal,FALSE,2,63400
2026-05-10,19,02 PARQUE 93,374,Limonada Natural,modifier,FALSE,2,0
2026-05-10,19,02 PARQUE 93,384,"Si, Cubiertos",modifier,FALSE,2,0
2026-05-10,19,02 PARQUE 93,384,"Si, cubiertos",modifier,FALSE,3,0
2026-05-10,19,02 PARQUE 93,384,"Sí, Cubiertos",modifier,FALSE,1,0
2026-05-10,19,02 PARQUE 93,384,"Sí, cubiertos",modifier,FALSE,2,0
2026-05-10,19,02 PARQUE 93,47,Libanesa,modifier,FALSE,1,0
2026-05-10,19,02 PARQUE 93,47,Vinagreta libanesa,modifier,FALSE,1,0
2026-05-10,19,02 PARQUE 93,4922,Ensalada Mediterralia,principal,FALSE,1,38500
2026-05-10,19,02 PARQUE 93,4930,Bowl Arabelia,principal,FALSE,2,75000
2026-05-10,19,02 PARQUE 93,4969,Fries,modifier,FALSE,2,0
2026-05-10,19,02 PARQUE 93,4971,Signature Fries,modifier,FALSE,7,0
2026-05-10,19,02 PARQUE 93,4988,Beast Style Burger Combo,principal,FALSE,1,39900
2026-05-10,19,02 PARQUE 93,4989,Karl's Deluxe Burger Combo,principal,FALSE,6,225000
2026-05-10,19,02 PARQUE 93,5085,Burrito de Chili con Carne,principal,FALSE,1,20900
2026-05-10,19,02 PARQUE 93,5225,Combo X3,principal,FALSE,1,107900
2026-05-10,19,02 PARQUE 93,5346,Calentado Colombiano,modifier,FALSE,1,0
2026-05-10,19,02 PARQUE 93,5613,Cerdo Baby-Q + Papas + Bebida,principal,FALSE,1,38500
2026-05-10,19,02 PARQUE 93,5638,Desmechao' + Papas + Bebida,principal,FALSE,4,174000
2026-05-10,19,02 PARQUE 93,5641,Papas a la Francesa,modifier,FALSE,4,0
2026-05-10,19,02 PARQUE 93,5642,Papas Ñam,modifier,FALSE,1,0
2026-05-10,19,02 PARQUE 93,5666,Wrap & Ensalada,principal,FALSE,1,41900
2026-05-10,19,02 PARQUE 93,5674,Wrap Pollo Crispy,principal,FALSE,1,30500
2026-05-10,19,02 PARQUE 93,5675,Ensalada César,modifier,FALSE,1,0
2026-05-10,19,02 PARQUE 93,5679,Wrap Carne Chili,principal,FALSE,1,20900
2026-05-10,19,02 PARQUE 93,5840,Wrap colombiano de pollo,modifier,FALSE,1,0
2026-05-10,19,02 PARQUE 93,5893,Beast Bacon BBQ Combo,principal,FALSE,1,39900
2026-05-10,19,02 PARQUE 93,5893,Beast Bacon Bbq Combo,principal,FALSE,1,39900
2026-05-10,19,02 PARQUE 93,6127,Sandwich pandewaffle + hash brown,principal,FALSE,1,38900
2026-05-10,19,02 PARQUE 93,6139,Bowl Pollo Mexicano,principal,FALSE,1,19900
2026-05-10,19,02 PARQUE 93,6258,Desgranado mixto picante,principal,FALSE,1,33900
2026-05-10,19,02 PARQUE 93,6283,Desgranado de cerdo,principal,FALSE,1,27900
2026-05-10,19,02 PARQUE 93,6285,Degranado de pollo chimichurri,principal,FALSE,1,44900
2026-05-10,19,02 PARQUE 93,952,Calentado Caribe,principal,FALSE,2,89000
2026-05-10,19,03 CHAPINERO,13,Cilantro,modifier,FALSE,1,500
2026-05-10,19,03 CHAPINERO,1367,Combo Para 2,principal,FALSE,1,92900
2026-05-10,19,03 CHAPINERO,1669,BBQ,modifier,FALSE,1,3000
2026-05-10,19,03 CHAPINERO,1678,Burrito pulled pork,modifier,FALSE,1,0
2026-05-10,19,03 CHAPINERO,2057,Sin vinagreta,modifier,FALSE,1,0
2026-05-10,19,03 CHAPINERO,21,Pepino cohombro,modifier,FALSE,1,1900
2026-05-10,19,03 CHAPINERO,29,Tomate cherry,modifier,FALSE,1,2900
2026-05-10,19,03 CHAPINERO,3047,Arma Tu Plato,principal,FALSE,1,13900
2026-05-10,19,03 CHAPINERO,3122,"Sí, Cubiertos",modifier,FALSE,1,0
2026-05-10,19,03 CHAPINERO,328,Agua Manantial sin Gas 500 ml,modifier,FALSE,1,0
2026-05-10,19,03 CHAPINERO,331,Coca-Cola Original 400 ml,modifier,FALSE,1,0
2026-05-10,19,03 CHAPINERO,331,Coca-cola original 400 ml,modifier,FALSE,1,0
2026-05-10,19,03 CHAPINERO,332,Coca Cola Sin Azucar 400 ml,modifier,FALSE,2,0
2026-05-10,19,03 CHAPINERO,332,Coca-Cola sin Azúcar 300ml,modifier,FALSE,1,7500
2026-05-10,19,03 CHAPINERO,3526,Oreo Tiramisú Jar,principal,FALSE,1,12900
2026-05-10,19,03 CHAPINERO,3649,Cinnabon Clásico,principal,FALSE,1,16500
2026-05-10,19,03 CHAPINERO,374,Limonada,modifier,FALSE,2,0
2026-05-10,19,03 CHAPINERO,374,Limonada Natural,modifier,FALSE,2,0
2026-05-10,19,03 CHAPINERO,384,"Si, cubiertos",modifier,FALSE,1,0
2026-05-10,19,03 CHAPINERO,401,Pico de gallo,modifier,FALSE,1,1900
2026-05-10,19,03 CHAPINERO,47,Libanesa,modifier,FALSE,1,0
2026-05-10,19,03 CHAPINERO,48,Vinagreta Healthy César,modifier,FALSE,1,0
2026-05-10,19,03 CHAPINERO,49,Vinagreta pesto (trae maní),modifier,FALSE,1,0
2026-05-10,19,03 CHAPINERO,4930,Árabe,modifier,FALSE,2,0
2026-05-10,19,03 CHAPINERO,4935,Mix de lechugas,modifier,FALSE,2,0
2026-05-10,19,03 CHAPINERO,4936,Pollo a la plancha,modifier,FALSE,1,9900
2026-05-10,19,03 CHAPINERO,4945,Cebolla encurtida,modifier,FALSE,1,1900
2026-05-10,19,03 CHAPINERO,4947,Kale picado,modifier,FALSE,1,1900
2026-05-10,19,03 CHAPINERO,4949,Hummus de garbanzo,modifier,FALSE,1,2500
2026-05-10,19,03 CHAPINERO,4969,Fries,modifier,FALSE,2,0
2026-05-10,19,03 CHAPINERO,4970,Beast Style Fries,modifier,FALSE,1,4000
2026-05-10,19,03 CHAPINERO,4971,Signature Fries,modifier,FALSE,2,0
2026-05-10,19,03 CHAPINERO,4988,Beast Style Burger Combo,principal,FALSE,1,39900
2026-05-10,19,03 CHAPINERO,4989,Karl's Deluxe Burger Combo,principal,FALSE,3,112500
2026-05-10,19,03 CHAPINERO,50,Mediterránea,modifier,FALSE,1,2900
2026-05-10,19,03 CHAPINERO,5085,Burrito chili con carne,modifier,FALSE,1,0
2026-05-10,19,03 CHAPINERO,5612,Cubano Bacano + Papas + Bebida,principal,FALSE,1,42500
2026-05-10,19,03 CHAPINERO,5641,Papas a la Francesa,modifier,FALSE,1,0
2026-05-10,19,03 CHAPINERO,5666,Wrap & Ensalada,principal,FALSE,1,41900
2026-05-10,19,03 CHAPINERO,5667,Wrap & Bowl,principal,FALSE,3,113900
2026-05-10,19,03 CHAPINERO,5672,Jamón,modifier,FALSE,1,3000
2026-05-10,19,03 CHAPINERO,5672,Wrap Jamón,principal,FALSE,1,21500
2026-05-10,19,03 CHAPINERO,5675,Ensalada César,modifier,FALSE,1,0
2026-05-10,19,03 CHAPINERO,5764,Italianísimo,principal,FALSE,1,23900
2026-05-10,19,03 CHAPINERO,5834,Wrap mediterraneo de pollo,modifier,FALSE,1,5000
2026-05-10,19,03 CHAPINERO,5839,Wrap de pollo y tocineta,principal,FALSE,1,20900
2026-05-10,19,03 CHAPINERO,5839,Wrap de pollo y tocineta,modifier,FALSE,1,0
2026-05-10,19,03 CHAPINERO,5840,Wrap colombiano de pollo,modifier,FALSE,1,0
2026-05-10,19,03 CHAPINERO,5841,Arroz Con Pollo,principal,FALSE,1,32900
2026-05-10,19,03 CHAPINERO,5895,Cheese Burger Combo,principal,FALSE,1,28500
2026-05-10,19,03 CHAPINERO,6052,Combo ACPM,principal,FALSE,1,28500
2026-05-10,19,03 CHAPINERO,6138,Bowl Cerdo Bbq,principal,FALSE,1,19900
2026-05-10,19,03 CHAPINERO,6139,Bowl Pollo Mexicano,principal,FALSE,1,19900
2026-05-10,19,03 CHAPINERO,6217,Pita Cerdo Braseado,principal,FALSE,1,28900
2026-05-10,19,03 CHAPINERO,6255,Desgranado de pollo,principal,FALSE,1,45900
2026-05-10,19,06 COLINA,1380,Combo X2,principal,FALSE,1,75900
2026-05-10,19,06 COLINA,328,Agua Sin Gas,principal,FALSE,1,7500
2026-05-10,19,06 COLINA,329,Agua Manantial Con Gas 300 ml,modifier,FALSE,1,0
2026-05-10,19,06 COLINA,331,Coca-cola original 400 ml,modifier,FALSE,1,0
2026-05-10,19,06 COLINA,332,Coca Cola Sin Azucar 400 ml,modifier,FALSE,3,0
2026-05-10,19,06 COLINA,335,Sprite 400 ml,modifier,FALSE,2,0
2026-05-10,19,06 COLINA,3524,Oreo Chocolate Jar,modifier,FALSE,1,0
2026-05-10,19,06 COLINA,3526,Oreo Tiramisú Jar,modifier,FALSE,1,0
2026-05-10,19,06 COLINA,374,Limonada,modifier,FALSE,1,0
2026-05-10,19,06 COLINA,384,"Si, Cubiertos",modifier,FALSE,2,0
2026-05-10,19,06 COLINA,384,"Sí, Cubiertos",modifier,FALSE,2,0
2026-05-10,19,06 COLINA,4937,Pollo en salsa verde,modifier,FALSE,1,7900
2026-05-10,19,06 COLINA,4969,Fries,modifier,FALSE,2,0
2026-05-10,19,06 COLINA,4971,Signature fries,modifier,FALSE,2,0
2026-05-10,19,06 COLINA,4989,Karl's Deluxe Burger Combo,principal,FALSE,1,37500
2026-05-10,19,06 COLINA,5004,Açai Bowl,principal,FALSE,1,25900
2026-05-10,19,06 COLINA,510,Brownie,principal,FALSE,1,9900
2026-05-10,19,06 COLINA,5257,Jars x2,principal,FALSE,1,25900
2026-05-10,19,06 COLINA,5344,Nachos,principal,FALSE,1,17900
2026-05-10,19,06 COLINA,5347,Mexicano Carne,modifier,FALSE,1,0
2026-05-10,19,06 COLINA,5348,Mexicano Pollo,modifier,FALSE,1,0
2026-05-10,19,06 COLINA,5349,Bandeja Paisa,principal,FALSE,1,44900
2026-05-10,19,06 COLINA,5611,Italianísimo + Papas + Bebida,principal,FALSE,1,41500
2026-05-10,19,06 COLINA,5616,Hawaiando + Papas + Bebida,principal,FALSE,1,43500
2026-05-10,19,06 COLINA,5634,Chocolate Roll On The Go,principal,FALSE,2,23000
2026-05-10,19,06 COLINA,5638,Desmechao' + Papas + Bebida,principal,FALSE,2,87000
2026-05-10,19,06 COLINA,5641,Papas a la Francesa,modifier,FALSE,4,0
2026-05-10,19,06 COLINA,5671,Wrap Mediterráneo,principal,FALSE,1,23900
2026-05-10,19,06 COLINA,5888,Cheese Burger,principal,FALSE,2,33000
2026-05-10,19,06 COLINA,5893,Beast Bacon Bbq Combo,principal,FALSE,3,119700
2026-05-10,19,06 COLINA,5921,Burrito Pollo Mexicano,principal,FALSE,1,24900
2026-05-10,19,06 COLINA,6305,Arepita Paisa,principal,FALSE,1,6900
2026-05-10,19,06 COLINA,952,Calentado Cubano,principal,FALSE,1,42500
2026-05-10,19,08 ANDES,101,Lechuga,modifier,FALSE,1,0
2026-05-10,19,08 ANDES,1090,Jugo de Mandarina,principal,FALSE,1,10900
2026-05-10,19,08 ANDES,1107,Pulled Pork,modifier,FALSE,1,0
2026-05-10,19,08 ANDES,1330,Sin proteina,modifier,FALSE,1,0
2026-05-10,19,08 ANDES,1348,Breakfast Burrito,principal,FALSE,1,17500
2026-05-10,19,08 ANDES,1380,Combo X2,principal,FALSE,2,145000
2026-05-10,19,08 ANDES,1793,Salsa de tomate,modifier,FALSE,1,900
2026-05-10,19,08 ANDES,2057,Sin vinagreta,modifier,FALSE,2,0
2026-05-10,19,08 ANDES,2366,Frijol Negro,modifier,FALSE,1,0
2026-05-10,19,08 ANDES,2832,Mexicano Carne + Coca Cola Sin Azúcar,principal,FALSE,1,44900
2026-05-10,19,08 ANDES,2961,Arroz Achiote,modifier,FALSE,1,0
2026-05-10,19,08 ANDES,3008,Papas Fritas,principal,FALSE,1,9900
2026-05-10,19,08 ANDES,3122,"Sí, Cubiertos",modifier,FALSE,3,0
2026-05-10,19,08 ANDES,328,Agua manantial sin gas 500 ml,modifier,FALSE,1,6500
2026-05-10,19,08 ANDES,332,Coca Cola Sin Azucar 400 ml,modifier,FALSE,1,0
2026-05-10,19,08 ANDES,335,Sprite 400 ml,modifier,FALSE,1,0
2026-05-10,19,08 ANDES,3523,Oreo Key Lime Jar,principal,FALSE,1,12900
2026-05-10,19,08 ANDES,3524,Oreo Chocolate Jar,principal,FALSE,1,12900
2026-05-10,19,08 ANDES,3525,Oreo Tres Leches Jar,principal,FALSE,1,12900
2026-05-10,19,08 ANDES,3526,Oreo Tiramisú Jar,principal,FALSE,2,26800
2026-05-10,19,08 ANDES,3535,Chocolate Chunks,modifier,FALSE,2,0
2026-05-10,19,08 ANDES,3536,Oreo,modifier,FALSE,1,0
2026-05-10,19,08 ANDES,3537,Red Velvet,modifier,FALSE,3,0
2026-05-10,19,08 ANDES,3545,Galletas x6,principal,FALSE,1,46900
2026-05-10,19,08 ANDES,370,Salsa Verde,modifier,FALSE,1,0
2026-05-10,19,08 ANDES,374,Limonada Natural,principal,FALSE,1,7500
2026-05-10,19,08 ANDES,374,Limonada Natural,modifier,FALSE,1,0
2026-05-10,19,08 ANDES,374,Limonalia,modifier,FALSE,1,7500
2026-05-10,19,08 ANDES,384,"Si, Cubiertos",modifier,FALSE,1,0
2026-05-10,19,08 ANDES,384,"Si, cubiertos",modifier,FALSE,1,0
2026-05-10,19,08 ANDES,384,"Sí, Cubiertos",modifier,FALSE,2,0
2026-05-10,19,08 ANDES,400,Guacamole,modifier,FALSE,1,2900
2026-05-10,19,08 ANDES,401,Pico de Gallo,modifier,FALSE,1,0
2026-05-10,19,08 ANDES,4926,Ensalada Cobb,principal,FALSE,1,39500
2026-05-10,19,08 ANDES,4969,Fries,modifier,FALSE,1,0
2026-05-10,19,08 ANDES,4971,Signature Fries,modifier,FALSE,2,0
2026-05-10,19,08 ANDES,4988,Beast Style Burger Combo,principal,FALSE,1,39900
2026-05-10,19,08 ANDES,4989,Karl's Deluxe Burger Combo,principal,FALSE,2,75000
2026-05-10,19,08 ANDES,5006,Tostadas Francesas,principal,FALSE,1,25900
2026-05-10,19,08 ANDES,5008,Ham & Cheese Croissant,principal,FALSE,1,21500
2026-05-10,19,08 ANDES,5066,Brunch For One,principal,FALSE,1,34500
2026-05-10,19,08 ANDES,5085,Burrito de Chili con Carne,principal,FALSE,2,43800
2026-05-10,19,08 ANDES,5344,Nachos,principal,FALSE,1,17900
2026-05-10,19,08 ANDES,5347,Mexicano carne,modifier,FALSE,1,0
2026-05-10,19,08 ANDES,5348,Mexicano pollo,modifier,FALSE,1,0
2026-05-10,19,08 ANDES,5351,Saludable De Pollo,principal,FALSE,1,35900
2026-05-10,19,08 ANDES,5352,Bowl Casero,principal,FALSE,1,22900
2026-05-10,19,08 ANDES,5352,Saludable De Carne,principal,FALSE,1,39500
2026-05-10,19,08 ANDES,5359,Egg Bacon & Cheese Croissant,principal,FALSE,1,26900
2026-05-10,19,08 ANDES,5480,Burrito Spicy,principal,FALSE,1,22900
2026-05-10,19,08 ANDES,5673,Wrap Caprese,principal,FALSE,1,23900
2026-05-10,19,08 ANDES,5765,Chorilicious,principal,FALSE,1,25900
2026-05-10,19,08 ANDES,5767,Desmechao',principal,FALSE,1,28500
2026-05-10,19,08 ANDES,5841,Arroz con pollo,modifier,FALSE,2,0
2026-05-10,19,08 ANDES,5921,Burrito Pollo Mexicano,principal,FALSE,1,24900
2026-05-10,19,08 ANDES,6266,Calentado De Cerdo,principal,FALSE,1,39900
2026-05-10,19,08 ANDES,85,Arma Tu Burrito,principal,FALSE,1,22900
2026-05-10,19,08 ANDES,94,Porcion Guacamole,modifier,FALSE,1,2900
2026-05-10,19,08 ANDES,961,Chorizo,modifier,FALSE,1,7900
2026-05-10,19,08 ANDES,965,Huevo frito,modifier,FALSE,1,2900
2026-05-10,19,08 ANDES,968,Maduritos,modifier,FALSE,1,0
2026-05-10,19,11 MANILA,1330,Sin proteína,modifier,FALSE,1,0
2026-05-10,19,11 MANILA,1380,Combo X2,principal,FALSE,1,75900
2026-05-10,19,11 MANILA,2155,Quesadilla De Pollo En Salsa Verde,principal,FALSE,1,22900
2026-05-10,19,11 MANILA,2155,Quesadilla de Pollo,principal,FALSE,1,24500
2026-05-10,19,11 MANILA,2667,Bowl Arabe,modifier,FALSE,1,0
2026-05-10,19,11 MANILA,3047,Arma Tu Plato,principal,FALSE,1,13900
2026-05-10,19,11 MANILA,31,Falafel 5 und,modifier,FALSE,1,7500
2026-05-10,19,11 MANILA,3122,"Sí, cubiertos",modifier,FALSE,1,0
2026-05-10,19,11 MANILA,331,Coca-Cola Original 400 ml,modifier,FALSE,1,0
2026-05-10,19,11 MANILA,332,Coca Cola Sin Azucar 400 ml,modifier,FALSE,2,7500
2026-05-10,19,11 MANILA,335,Sprite 400 ml,modifier,FALSE,1,0
2026-05-10,19,11 MANILA,3524,Oreo Chocolate Jar,principal,FALSE,1,12900
2026-05-10,19,11 MANILA,3526,Oreo Tiramisú Jar,principal,FALSE,1,12900
2026-05-10,19,11 MANILA,3535,Galleta de Chunks de Chocolate,principal,FALSE,1,10900
2026-05-10,19,11 MANILA,3538,Galleta Avena y Frutos Rojos,principal,FALSE,1,10900
2026-05-10,19,11 MANILA,3659,Cinnapack Clásico x4,principal,FALSE,1,49900
2026-05-10,19,11 MANILA,3664,Cinnapack Bonbites x16,principal,FALSE,1,37900
2026-05-10,19,11 MANILA,374,Limonada Natural,modifier,FALSE,1,0
2026-05-10,19,11 MANILA,374,Limonalia,modifier,FALSE,1,7500
2026-05-10,19,11 MANILA,384,"Si, Cubiertos",modifier,FALSE,1,0
2026-05-10,19,11 MANILA,384,"Si, cubiertos",modifier,FALSE,2,0
2026-05-10,19,11 MANILA,384,"Sí, cubiertos",modifier,FALSE,3,0
2026-05-10,19,11 MANILA,46,Vinagreta de jalapeños,modifier,FALSE,1,3900
2026-05-10,19,11 MANILA,47,Libanesa,modifier,FALSE,1,0
2026-05-10,19,11 MANILA,47,Vinagreta libanesa,modifier,FALSE,1,0
2026-05-10,19,11 MANILA,4746,4 rollos canela,modifier,FALSE,1,0
2026-05-10,19,11 MANILA,4764,16 Bonbites de canela,modifier,FALSE,1,0
2026-05-10,19,11 MANILA,48,Vinagreta Healthy César,modifier,FALSE,1,0
2026-05-10,19,11 MANILA,48,Vinagreta Healthy César,modifier,FALSE,4,0
2026-05-10,19,11 MANILA,48,Vinagreta healthy césar,modifier,FALSE,1,3500
2026-05-10,19,11 MANILA,4827,Bowl Texalia,principal,FALSE,1,31900
2026-05-10,19,11 MANILA,4827,Texano,modifier,FALSE,1,3000
2026-05-10,19,11 MANILA,49,Pesto,modifier,FALSE,1,2900
2026-05-10,19,11 MANILA,4926,Ensalada Cobb,principal,FALSE,1,39500
2026-05-10,19,11 MANILA,4929,Bowl Terra,principal,FALSE,1,23500
2026-05-10,19,11 MANILA,4930,Bowl Arabelia,principal,FALSE,1,37500
2026-05-10,19,11 MANILA,4935,Mix de lechugas,modifier,FALSE,2,0
2026-05-10,19,11 MANILA,4943,Brócoli rostizado,modifier,FALSE,1,2900
2026-05-10,19,11 MANILA,4969,Fries,modifier,FALSE,2,0
2026-05-10,19,11 MANILA,4971,Signature Fries,modifier,FALSE,2,0
2026-05-10,19,11 MANILA,4989,Karl's Deluxe Burger Combo,principal,FALSE,4,150000
2026-05-10,19,11 MANILA,50,Vinagreta mediterranea,modifier,FALSE,1,0
2026-05-10,19,11 MANILA,509,Queso parmesano rallado,modifier,FALSE,1,3900
2026-05-10,19,11 MANILA,5349,Bandeja Paisa,modifier,FALSE,1,0
2026-05-10,19,11 MANILA,5351,Bowl Griego,principal,FALSE,1,22500
2026-05-10,19,11 MANILA,5666,Wrap & Ensalada,principal,FALSE,1,41900
2026-05-10,19,11 MANILA,5667,Wrap & Bowl,principal,FALSE,1,37500
2026-05-10,19,11 MANILA,5675,Ensalada César,principal,FALSE,1,25900
2026-05-10,19,11 MANILA,5675,Ensalada César,modifier,FALSE,1,0
2026-05-10,19,11 MANILA,5677,Ensalada Pollo Crispy,principal,FALSE,2,53800
2026-05-10,19,11 MANILA,5835,Calentado de pollo,principal,FALSE,1,37500
2026-05-10,19,11 MANILA,5839,Wrap de pollo y tocineta,modifier,FALSE,1,0
2026-05-10,19,11 MANILA,5840,Wrap colombiano de pollo,modifier,FALSE,1,0
2026-05-10,19,11 MANILA,5905,Habanero Burger (Picante),principal,FALSE,1,32900
2026-05-10,19,11 MANILA,5913,Doble Bacon Burger,principal,FALSE,1,26900
2026-05-10,19,11 MANILA,6137,Bowl Res Desmechada,principal,FALSE,1,28900
2026-05-10,19,11 MANILA,6139,Bowl Pollo Mexicano,principal,FALSE,1,19900
2026-05-10,19,11 MANILA,6255,Desgranado de pollo,principal,FALSE,1,45900
2026-05-10,19,11 MANILA,6257,Desgranado mixto,principal,FALSE,1,33900
2026-05-10,19,12 LAURELES,1342,Burrito de Pollo,principal,FALSE,1,22900
2026-05-10,19,12 LAURELES,1342,Pollo Mexicano,modifier,FALSE,1,1000
2026-05-10,19,12 LAURELES,1367,Combo Para 2,principal,FALSE,1,92900
2026-05-10,19,12 LAURELES,2057,Sin vinagreta,modifier,FALSE,1,0
2026-05-10,19,12 LAURELES,2155,Quesadilla de Pollo,principal,FALSE,1,24500
2026-05-10,19,12 LAURELES,2158,Quesadilla de Chorizo Santarrossano,principal,FALSE,1,22900
2026-05-10,19,12 LAURELES,2964,Totopos + Salsa a elección,principal,FALSE,1,9900
2026-05-10,19,12 LAURELES,31,Falafel 5 und,modifier,FALSE,1,7500
2026-05-10,19,12 LAURELES,328,Agua Manantial sin Gas 500 ml,modifier,FALSE,1,0
2026-05-10,19,12 LAURELES,329,Manantial Con Gas 300 ml,principal,FALSE,1,6500
2026-05-10,19,12 LAURELES,331,Coca-Cola Original 400 ml,modifier,FALSE,1,0
2026-05-10,19,12 LAURELES,332,Coca Cola Sin Azucar 400 ml,modifier,FALSE,3,0
2026-05-10,19,12 LAURELES,335,Sprite 400 ml,modifier,FALSE,1,0
2026-05-10,19,12 LAURELES,3535,Galleta de Chunks de Chocolate,principal,FALSE,1,10500
2026-05-10,19,12 LAURELES,3659,Cinnapack Clásico x4,principal,FALSE,1,49900
2026-05-10,19,12 LAURELES,370,Salsa verde (recomendada),modifier,FALSE,1,0
2026-05-10,19,12 LAURELES,374,Limonada,modifier,FALSE,2,0
2026-05-10,19,12 LAURELES,374,Limonada,principal,FALSE,1,6900
2026-05-10,19,12 LAURELES,374,Limonada Natural,modifier,FALSE,3,0
2026-05-10,19,12 LAURELES,384,"Si, cubiertos",modifier,FALSE,3,0
2026-05-10,19,12 LAURELES,384,"Sí, cubiertos",modifier,FALSE,1,0
2026-05-10,19,12 LAURELES,47,Vinagreta libanesa,modifier,FALSE,1,0
2026-05-10,19,12 LAURELES,4746,4 rollos canela,modifier,FALSE,1,0
2026-05-10,19,12 LAURELES,48,Vinagreta Healthy César,modifier,FALSE,1,0
2026-05-10,19,12 LAURELES,4887,Papas Fritas,principal,FALSE,1,9900
2026-05-10,19,12 LAURELES,49,Pesto,modifier,FALSE,1,2900
2026-05-10,19,12 LAURELES,4922,Ensalada Mediterralia,principal,FALSE,1,38500
2026-05-10,19,12 LAURELES,4929,Bowl Terra,principal,FALSE,1,23500
2026-05-10,19,12 LAURELES,4930,Bowl Árabe,principal,FALSE,3,104500
2026-05-10,19,12 LAURELES,4937,Pollo en salsa verde,modifier,FALSE,1,0
2026-05-10,19,12 LAURELES,4969,Fries,principal,FALSE,1,9500
2026-05-10,19,12 LAURELES,4969,Fries,modifier,FALSE,3,0
2026-05-10,19,12 LAURELES,4971,Signature Fries,modifier,FALSE,4,0
2026-05-10,19,12 LAURELES,4971,Signature fries,modifier,FALSE,1,0
2026-05-10,19,12 LAURELES,4989,Karl's Deluxe Burger Combo,principal,FALSE,5,187500
2026-05-10,19,12 LAURELES,5008,Ham & Cheese Croissant,principal,FALSE,1,21500
2026-05-10,19,12 LAURELES,5085,Burrito Chili con Carne,modifier,FALSE,1,0
