order_received_at_local,order_id,provider_order_id,provider_name,country,kitchen,brand,rating,comments,complaint,rating_tag,reason,reason_category,reason_area,# In Full,is infull
12.0,p4uaz6KNhGpdjeRKS,2.439946654E9,rappi,MEX,Canek,Honest Food,2.0,1,,rrs_rest_completeness_rate_2|Faltó un item,ORDER_ACCURACY,MISSING_ITEM,PASE,0.0,1
12.0,9R8EmBSu9tyikuM4j,2.43994673E9,rappi,MEX,San Nicolás,Desayunos de la Abuela,5.0,0,,comment|Comentario,RATINGS,RATINGS,1.0,,0
12.0,cFbRCh5DPKXGWYwmt,3889158c-01e9-49b5-a9ef-891d4fc0df7a,ubereats,MEX,Ciudad Judicial,Green House,3.0,1,,RATINGS,,RATINGS,0.0,,1
12.0,KRYHH2SjDtYAZmSDM,9f9b1e31-cd92-4bba-8f91-4998560f50ca,ubereats,MEX,Satélite,Órale Desayunos,5.0,0,,RATINGS,,RATINGS,1.0,,0
12.0,gWJFbugsDxav6GFHW,2.439943985E9,rappi,MEX,Esmeralda,House of Burgers,5.0,0,,rrs_rest_accuracy_rate_5|Justo lo que pedí,ORDER_PRECISION,ORDER_PRECISION,,1.0,0
12.0,pZmDEZonJD65k9peS,3b4cdbdd-649f-408c-879e-dd65d8537ff1,ubereats,MEX,Satélite,Avocalia,4.0,0,,RATINGS,,RATINGS,1.0,,0
12.0,FfjW9ySMMqcqvEz6N,5764670004888928664,didi,MEX,San Nicolás,Mr Beast Burger,4.0,0,,Precios razonables|Buena calidad de la comida|Porciones adecuadas|Menú variado|Bien empacado,GOOD_PACKAGING|VARIETY_MENU_OPTIONS,1.0,,,0
12.0,9t3N3hK2g3mM7z7j9,875c0bfc-2d60-40c1-b997-e9047493fde1,ubereats,MEX,Iztapalapa,Órale Desayunos,5.0,0,,"HIGH_FOOD_QUALITY, HIGH_FOOD_QUALITY, HIGH_FOOD_QUALITY",,1.0,,,0
12.0,SNtRhFgmQnCvcNPpd,5764670022635028888,didi,MEX,Tec,House of Salads,3.0,1,,RATINGS,,RATINGS,0.0,,1
12.0,WoYwg4ZgSgbNWqxAi,2.439949385E9,rappi,MEX,Volcanes,Chicken Tenders Hub,4.0,0,,RATINGS,,RATINGS,1.0,,0
12.0,pXznR29NfH8wBHLu5,2.439948937E9,rappi,MEX,Ciudad Judicial,Honest Food,5.0,0,,RATINGS,,RATINGS,1.0,,0
12.0,skam9Sghmm5GvWv6z,831afc7c-3f7a-488b-a99f-b44e9c817143,ubereats,MEX,Canek,Green House,5.0,0,,restaurant_store_accommodating|restaurant_reliable_service,ORDER_COMPLETENESS|ORDER_PRECISION,1.0,,,0
12.0,Hz278pj4gBp2xcFFP,9e3f9574-d318-494f-ad57-93021537acee,ubereats,MEX,Polanco,Avocalia,5.0,0,,"RATINGS, RATINGS",,"RATINGS, RATINGS",,1.0,0
12.0,rAZRciyCMFLBZRv3p,5764670043388445089,didi,MEX,Santa Catarina,Subs & Soups,5.0,0,,RATINGS,,RATINGS,1.0,,0
12.0,7JypGZpqt796ZBZvn,2.43995066E9,rappi,MEX,Doctores,Chicken Tenders Hub,3.0,1,,rrs_rest_packaging_rate_3|Mala presentación,BAD_PACKAGING,BAD_PRESENTATION,DELIVERY,0.0,1
12.0,kir7CMapMu7Kx5nqc,2.43995023E9,rappi,MEX,Estadio,Brunch & Munch,5.0,0,,RATINGS,,RATINGS,1.0,,0
12.0,goEYMuFTM2wH5JT7q,3221750b-51fb-4bdc-84c7-2453ba159fee,ubereats,MEX,San Ángel,Brunch & Munch,5.0,0,,RATINGS,,RATINGS,1.0,,0
12.0,rGc7w7do5twgy37mt,5764670013432725905,didi,MEX,Canek,Órale Desayunos,5.0,0,,RATINGS,,RATINGS,1.0,,0
12.0,BvDLreMaP3wJLFpMB,5764670122069393813,didi,MEX,Del Valle,LA PANQUEQUERIA,4.0,0,,RATINGS,,RATINGS,1.0,,0
12.0,Bhc8YW6pwWx6tsXeG,e14b32ac-5811-495e-a2ca-648f1cd27edb,ubereats,MEX,Pedregal,Brunch & Munch,5.0,0,,RATINGS,,RATINGS,1.0,,0
12.0,PfNLeihaQXBb2s28r,2.43995276E9,rappi,MEX,Tlaquepaque,Tasty Foods,5.0,0,,comment|Comentario,RATINGS,RATINGS,1.0,,0
12.0,D8C5e2JzArHHavJTg,2.439954477E9,rappi,MEX,San Jerónimo,Avocalia,1.0,1,,rrs_rest_packaging_rate_1|Mala presentación,BAD_PACKAGING,BAD_PRESENTATION,DELIVERY,0.0,1
12.0,mfi9kjs7EQTGYHhbc,2.439954628E9,rappi,MEX,Volcanes,Brunch & Munch,5.0,0,,rrs_rest_packaging_rate_5|Buena presentación,GOOD_PACKAGING,GOOD_PACKAGING,,1.0,0
12.0,rQEQMMyPJwam6B6fz,513faa38-2871-42eb-bc90-5bbc1d6de5a3,ubereats,MEX,Samara,Brunch & Munch,5.0,0,,RATINGS,,RATINGS,1.0,,0
12.0,5M8YHsm4JqxeZZWGX,2.439954771E9,rappi,MEX,Tlaquepaque,Fonda Local,4.0,0,,RATINGS,,RATINGS,1.0,,0
13.0,5HYovP32HBnGtHHhN,2.439956995E9,rappi,MEX,Canek,Chicken Shack,5.0,0,,RATINGS,,RATINGS,1.0,,0
13.0,tpzKLHNRsC5nJjBEP,2.439957413E9,rappi,MEX,Volcanes,Tender Lovers,5.0,0,,rrs_rest_quality_rate_5|Calidad de la comida,HIGH_FOOD_QUALITY,HIGH_FOOD_QUALITY,,1.0,0
13.0,ura43ZNZKvFFvcmRz,2.439945462E9,rappi,MEX,Ciudad Judicial,Honest Food,5.0,0,,RATINGS,,RATINGS,1.0,,0
13.0,dNbDJvR7jyqccRvPB,5764670131548520879,didi,MEX,Montejo,Órale Desayunos,5.0,0,,RATINGS,,RATINGS,1.0,,0
13.0,QfHxGe7Xpozgedcgr,f2529a32-c112-4db6-86af-070d51892bf7,ubereats,MEX,San Nicolás,LA PANQUEQUERIA,5.0,0,,RATINGS,,RATINGS,1.0,,0
13.0,7eyLbCo8fA5QHRp43,d58aca93-a3ed-4ea6-a73f-b5512f1e3806,ubereats,MEX,Tec,Honest Food,5.0,0,,HIGH_FOOD_QUALITY,,1.0,,,0
13.0,SJFTtFQv6jre7rJNL,2.439958826E9,rappi,MEX,Esmeralda,Desayunos de la Abuela,5.0,0,,comment|Comentario,RATINGS,RATINGS,1.0,,0
13.0,D7Cs47aDSK6xq762T,5764670128780280250,didi,MEX,Volcanes,Honest Food,5.0,0,,Bien empacado|Exactamente como lo pedí|Buena calidad de la comida|Menú variado|Precios razonables|Porciones adecuadas,GOOD_PACKAGING|HIGH_FOOD_QUALITY|ORDER_PRECISION|VARIETY_MENU_OPTIONS,1.0,,,0
13.0,XkhDiNjRu5d7BGiR5,082017d2-77de-497a-83a4-2ffe16e3d313,ubereats,MEX,Ciudad Judicial,Numa Cocina Mediterranea,5.0,0,,RATINGS,,RATINGS,1.0,,0
13.0,pWWXmDn5ePhN58uiv,5764669947536015827,didi,MEX,Santa Teresita,Avocalia,5.0,0,,RATINGS,,RATINGS,1.0,,0
13.0,jLWpjyS24cLKCnZgm,2.439959376E9,rappi,MEX,Cumbres,Desayunos de la Abuela,5.0,0,,comment|Comentario,RATINGS,RATINGS,1.0,,0
13.0,K8jmajpBZ7gTSWXrC,dd3a2737-53e3-4125-8d9c-6ba2b259425a,ubereats,MEX,Doctores,Brunch & Munch,5.0,0,,RATINGS,,RATINGS,1.0,,0
13.0,c3Cg9nHtXMj3dtait,2.439958453E9,rappi,MEX,Tabachines,Mr Beast Burger,4.0,0,,rrs_rest_quality_rate_4|La calidad de los ingredientes,HIGH_FOOD_QUALITY,HIGH_FOOD_QUALITY,,1.0,0
13.0,xCdgneC5FLp5KufSF,440c81e9-34ab-4176-8fdb-18d21ffd97cf,ubereats,MEX,Montejo,Brunch & Munch,5.0,0,,RATINGS,,RATINGS,1.0,,0
13.0,vFGs3nW8pYA7WRDT4,2.439961358E9,rappi,MEX,Lindavista,Avocalia Desayunos,4.0,0,,RATINGS,,RATINGS,1.0,,0
13.0,c9DXcoe3x58EZCguk,4af50504-6934-4d05-b04f-56690328d4d2,ubereats,MEX,Santa Fe,Que Chicken,5.0,0,,RATINGS,,RATINGS,1.0,,0
13.0,m9EwdMPgXXjyQjLPt,5764670160761848260,didi,MEX,Volcanes,Honest Food,4.0,0,,RATINGS,,RATINGS,1.0,,0
13.0,a2Wpv3exo9DSz3Lu7,2.439949533E9,rappi,MEX,Azcapotzalco,Tasty Foods,5.0,0,,RATINGS,,RATINGS,1.0,,0
13.0,XHckdtxLCur2wBuus,5764670073000231367,didi,MEX,La Calma,Fonda Local,1.0,1,,Porciones pequeñas,NOT_WORTH_PRICE,SMALL_PORTIONS,PRICING,0.0,1
13.0,2eYRbN9Sq3DCw9F8p,81fa4726-880f-4e09-920f-a8b51e4c7342,ubereats,MEX,Polanco,Avocalia,5.0,0,,RATINGS,,RATINGS,1.0,,0
13.0,3XLZFxLJTsNbE75Qy,ba9b05dd-80c1-4051-af8d-0df9fc5db98e,ubereats,MEX,Santa Teresita,Green House,5.0,0,,RATINGS,,RATINGS,1.0,,0
13.0,44JcuRBE4dK2auj8y,bc12699d-6f05-4416-894a-8ba704c93ba1,ubereats,MEX,Tec,Chicken Tenders Hub,5.0,0,,"HIGH_FOOD_QUALITY, HIGH_FOOD_QUALITY",,1.0,,,0
13.0,cFf2D3XYQ2ejXqEpu,8bc3c985-63ab-42d0-95c6-11fb7330f773,ubereats,MEX,Santa Teresita,Green House,5.0,0,,RATINGS,,RATINGS,1.0,,0
13.0,H4aKifrTPK3vcaP3E,2.439965957E9,rappi,MEX,Santa Teresita,Mr Beast Burger,4.0,0,,comment|Comentario,RATINGS,RATINGS,1.0,,0
13.0,xHHoMdtusiyZJ3LuR,2.439965958E9,rappi,MEX,Tlaquepaque,Avocalia,5.0,0,,RATINGS,,RATINGS,1.0,,0
13.0,hSqpMrbkjTvsf22LT,f541ba63-4094-4cfe-9bc0-ba1943e821d7,ubereats,MEX,Metepec,Brunch & Munch,5.0,0,,RATINGS,,RATINGS,1.0,,0
13.0,QXxgditrm2QDJsLNc,4f431d55-7096-4d22-adb3-22a9ac6cf500,ubereats,MEX,Canek,Green House,5.0,0,,restaurant_reliable_service,OTHER,OTHER,1.0,,0
13.0,8G6ohi2sRY8Cyi5XK,5764669946130924011,didi,MEX,Santa Catarina,House of Salads,5.0,0,,RATINGS,,RATINGS,1.0,,0
13.0,pC47WDsgtvRN3oArv,2.439968069E9,rappi,MEX,Jardines,Órale Desayunos Turbo,5.0,0,,comment|Comentario,RATINGS,RATINGS,1.0,,0
13.0,Dm4bSPaEnKgsBfbS7,2.439967176E9,rappi,MEX,Canek,Honest Food,5.0,0,,rrs_rest_accuracy_rate_5|Justo lo que pedí,ORDER_PRECISION,ORDER_PRECISION,,1.0,0
13.0,xmjALW9xHJF5z3TDz,5764670091035738586,didi,MEX,Jardines,Mr Beast Burger,5.0,0,,Well packaged|Exactly as ordered|Great food quality,GOOD_PACKAGING|HIGH_FOOD_QUALITY|ORDER_PRECISION,1.0,,,0
13.0,HwinpokgJC4ZtnZgM,4d255f3a-225c-4e1a-a8d4-cc06e4d88140,ubereats,MEX,Coapa,Avocalia,5.0,0,,"HIGH_FOOD_QUALITY, HIGH_FOOD_QUALITY, HIGH_FOOD_QUALITY",,1.0,,,0
13.0,S3wfxxH9FYArBcPqF,2.439969043E9,rappi,MEX,Churubusco,Órale Desayunos,5.0,0,,comment|Comentario,RATINGS,RATINGS,1.0,,0
13.0,z7pYAfoe9GEecr5XC,5764670069183414753,didi,MEX,Santa Fe,Mr Beast Burger,5.0,0,,RATINGS,,RATINGS,1.0,,0
13.0,hFsmHt3vT6BY442W8,2.439969637E9,rappi,MEX,Estadio,Que Chicken,5.0,0,,RATINGS,,RATINGS,1.0,,0
13.0,Smc87RSSRQFnXThD3,70958247-f06d-461f-988d-5fc7e9e94977,ubereats,MEX,Lindavista,LA PANQUEQUERIA,5.0,0,,RATINGS,,RATINGS,1.0,,0
13.0,YcgNoPG2vb5E9X97n,2.439969506E9,rappi,MEX,Estadio,La Neta Burgers (Orale Burgers),5.0,0,,rrs_rest_quality_rate_5|Calidad de la comida,HIGH_FOOD_QUALITY,HIGH_FOOD_QUALITY,,1.0,0
13.0,cafAjH6AsAcztwRWo,85b8809b-305c-4ff7-bebe-1db9d342a641,ubereats,MEX,Esmeralda,Mr Beast Burger,5.0,0,,RATINGS,,RATINGS,1.0,,0
13.0,pgAQJHNPQ9smiMjL9,77dd10e7-c9da-4ac8-a3db-2285b4211322,ubereats,MEX,Tlaquepaque,Eggy by Chef Eva,5.0,0,,RATINGS,,RATINGS,1.0,,0
13.0,EYwKcfH92aW7x5SbA,2.439970964E9,rappi,MEX,Metepec,Brunch & Munch,5.0,0,,rrs_rest_quality_rate_5|Calidad de la comida,HIGH_FOOD_QUALITY,HIGH_FOOD_QUALITY,,1.0,0
13.0,HaKzTjk8dLkLjY9BE,e5428dee-a074-429c-8aef-fa361a39505d,ubereats,MEX,Metepec,House of Burgers,5.0,0,,"RATINGS, RATINGS, RATINGS, RATINGS, HIGH_FOOD_QUALITY",,"RATINGS, RATINGS, RATINGS, RATINGS",,1.0,0
13.0,P6xhcbGmuWz6Tdqqj,2.439971351E9,rappi,MEX,Saltillo Centro,Numa Cocina Mediterranea,1.0,1,,rrs_rest_completeness_rate_1|Faltaron algunos items,ORDER_ACCURACY,MISSING_ITEM,PASE,0.0,1
13.0,GWkpbNSqmGENwpGXK,2.439969729E9,rappi,MEX,Metepec,La Neta Burgers (Orale Burgers),1.0,1,,rrs_rest_packaging_rate_1|Mala presentación,BAD_PACKAGING,BAD_PRESENTATION,DELIVERY,0.0,1
13.0,tRZrSx8k4DSySmv6o,5764669977378488806,didi,MEX,San Jerónimo,Órale Desayunos,5.0,0,,RATINGS,,RATINGS,1.0,,0
13.0,o8kaiNmYsLWqQnBht,2.439973179E9,rappi,MEX,Azcapotzalco,Desayunos de la Abuela,5.0,0,,rrs_rest_quality_rate_5|Calidad de la comida,HIGH_FOOD_QUALITY,HIGH_FOOD_QUALITY,,1.0,0
13.0,LpiJdhGHEoN2uWNHk,5764670177874608640,didi,MEX,Manacar,Avocalia,4.0,0,,RATINGS,,RATINGS,1.0,,0
13.0,vM3kfKfQ2dfDnmkWc,2.43997376E9,rappi,MEX,Canek,La Neta Burgers (Orale Burgers),3.0,1,,rrs_rest_packaging_rate_3|Mala presentación,BAD_PACKAGING,BAD_PRESENTATION,DELIVERY,0.0,1
13.0,SHnRB9TRvmkzHiS4B,2.439972854E9,rappi,MEX,Saltillo Centro,Chicken Tenders Hub,1.0,1,,comment|Comentario,RATINGS,RATINGS,0.0,,1
13.0,boPPmNCKSmSdtjt5u,a5c573f7-8b25-45e2-bb6d-e2c4d9397e69,ubereats,MEX,Santa Teresita,Órale Desayunos,5.0,0,,RATINGS,,RATINGS,1.0,,0
13.0,HmE8XMmbmWS2DY3Nm,5764669923720757741,didi,MEX,Coapa,Mr Beast Burger,5.0,0,,RATINGS,,RATINGS,1.0,,0
13.0,EGsKn8eDH2YxARfQm,d566ca17-cd2c-45af-a323-797243519c9a,ubereats,MEX,Canek,House of Salads,5.0,0,,RATINGS,,RATINGS,1.0,,0
13.0,pDQbaX3ctBCgX8vZ4,2.439972751E9,rappi,MEX,Satélite,Que Chicken,5.0,0,,comment|Comentario,RATINGS,RATINGS,1.0,,0
13.0,X2x4jJnCkbWZ7S87s,5764670178096906758,didi,MEX,Montejo,Órale Desayunos,5.0,0,,RATINGS,,RATINGS,1.0,,0
13.0,ei7wadWYL43DnhWCa,2.439974199E9,rappi,MEX,Santa Catarina,Mr Beast Burger,5.0,0,,rrs_rest_accuracy_rate_5|Justo lo que pedí,ORDER_PRECISION,ORDER_PRECISION,,1.0,0
13.0,jtJPsktfCLxEGCHrd,5764670108563735054,didi,MEX,Tlaquepaque,Subs & Soups,5.0,0,,RATINGS,,RATINGS,1.0,,0
13.0,EPaTC9ywaHHTgf4Rn,2.439976438E9,rappi,MEX,Canek,La Neta Burgers (Orale Burgers),5.0,0,,RATINGS,,RATINGS,1.0,,0
13.0,rqydgat7R7j95nwKF,5764670078679319016,didi,MEX,Santa Catarina,Avocalia,1.0,1,,Mala calidad de la comida|Porciones pequeñas,BAD_QUALITY|NOT_WORTH_PRICE,NOT_TASTY|SMALL_PORTIONS,PRICING|QUALITY,0.0,1
13.0,FNzBHsbyJkPidcnrm,5764669984508805632,didi,MEX,Polanco,Mr Beast Burger,5.0,0,,RATINGS,,RATINGS,1.0,,0
13.0,eMG2aw9tEMrsqac77,5764669964065767928,didi,MEX,Polanco,Fonda Local,5.0,0,,RATINGS,,RATINGS,1.0,,0
13.0,3tpgGpeG83X33eD7z,656dd445-eb5b-4538-b7f9-926187a93f1b,ubereats,MEX,Satélite,Green House,5.0,0,,restaurant_sustainable_packaging,GOOD_PACKAGING,1.0,,,0
13.0,GxJNtEaqFzaKLmrvf,2.439978916E9,rappi,MEX,Jardines del Valle,Honest Food,4.0,0,,RATINGS,,RATINGS,1.0,,0
13.0,BgcoLnDQ37HuFSiBt,32f2bb73-ee74-48d3-8909-c5ff16f63169,ubereats,MEX,Saltillo Centro,Mr Beast Burger,1.0,1,,BAD_QUALITY,,NOT_TASTY|WRONG_TEMPERATURE,DELIVERY|QUALITY,0.0,1
13.0,LxjL8vPRdJ5kBYJPw,87e4f365-155b-4c5d-b375-bffd326ea270,ubereats,MEX,Saltillo Centro,Avocalia Desayunos,4.0,0,,RATINGS,,RATINGS,1.0,,0
13.0,P3et35RYAW7iE9cBM,2.439975943E9,rappi,MEX,Cumbres,Green House,3.0,1,,RATINGS,,RATINGS,0.0,,1
13.0,3YhT3S8Jf9nLaf7zD,92085437-1a26-4d4d-a8db-cf52fc14d311,ubereats,MEX,Metepec,Que Chicken,5.0,0,,HIGH_FOOD_QUALITY,,1.0,,,0
13.0,5rk5tsPC2vKE66cPC,2.439983289E9,rappi,MEX,San Nicolás,Mr Beast Burger,5.0,0,,rrs_rest_accuracy_rate_5|Justo lo que pedí,ORDER_PRECISION,ORDER_PRECISION,,1.0,0
13.0,W5RH5LLWhmN5fXQFA,2cedf153-ce86-4e35-8d33-7eb6584bf90c,ubereats,MEX,Manacar,Green House,1.0,1,,BAD_QUALITY,,NOT_TASTY,QUALITY,0.0,1
13.0,zcjZCW7AwEZJzNBsp,5764670025206137364,didi,MEX,Iztapalapa,Mr Beast Burger,5.0,0,,Bien empacado|Menú variado|Porciones adecuadas|Exactamente como lo pedí|Precios razonables|Buena calidad de la comida,GOOD_PACKAGING|HIGH_FOOD_QUALITY|ORDER_COMPLETENESS|ORDER_PRECISION|VARIETY_MENU_OPTIONS,1.0,,,0
13.0,oLfbMuDdjRX6dDguh,2.439984826E9,rappi,MEX,Santa Teresita,Honest Food,5.0,0,,rrs_rest_completeness_rate_5|Tal como lo pedí,ORDER_COMPLETENESS,ORDER_COMPLETENESS,,1.0,0
13.0,9cYoL4FpyqLTnGDKt,5764669967094055456,didi,MEX,Volcanes,Órale Desayunos,5.0,0,,Bien empacado,GOOD_PACKAGING,1.0,,,0
13.0,Z7AZeK6a8SZXsya2Y,2.43998542E9,rappi,MEX,Tlaquepaque,La Neta Burgers (Orale Burgers),5.0,0,,RATINGS,,RATINGS,1.0,,0
13.0,gzCcvTn7BNtoRa2TZ,2.43998287E9,rappi,MEX,Churubusco,Chicken Tenders Hub,5.0,0,,comment|Comentario,RATINGS,RATINGS,1.0,,0
13.0,YvkK8tJMfy3GihTZ5,5764670110639915552,didi,MEX,Lindavista,Mr Beast Burger,5.0,0,,RATINGS,,RATINGS,1.0,,0
13.0,NJK9q8cQi9SHicmTv,403bdc02-6154-4696-87d7-94d4b34dbeff,ubereats,MEX,Lindavista,Mr Beast Burger,5.0,0,,RATINGS,,RATINGS,1.0,,0
13.0,bCjusjsz84x9G9d2P,c6bb2569-ce78-47ad-bb8a-dd00cf1dcf95,ubereats,MEX,Iztapalapa,Green House,5.0,0,,RATINGS,,RATINGS,1.0,,0
13.0,BcTErNdZz3JEnjBsa,5764670165513994784,didi,MEX,Tabachines,Honest Food,5.0,0,,RATINGS,,RATINGS,1.0,,0
14.0,k8nsKRbyJKgQc2cBi,2.439986326E9,rappi,MEX,Esmeralda,Chicken Shack,1.0,1,,rrs_rest_completeness_rate_1|Faltaron algunos items,ORDER_ACCURACY,MISSING_ITEM,PASE,0.0,1
14.0,d9sR98HNTt2Ljqvx4,f3e459de-5ac9-4b78-8cba-eed7f96749ba,ubereats,MEX,Pedregal,Green House,5.0,0,,RATINGS,,RATINGS,1.0,,0
14.0,Sgo3RPSrdbuvPgAaP,5764670092851872292,didi,MEX,Polanco,Honest Food,5.0,0,,RATINGS,,RATINGS,1.0,,0
14.0,7A32Eujw9KENruyWp,2.439989674E9,rappi,MEX,Santa Fe,Desayunos de la Abuela,5.0,0,,rrs_rest_packaging_rate_5|Buena presentación,GOOD_PACKAGING,GOOD_PACKAGING,,1.0,0
14.0,iADoEgtirLLfrn5bT,be9a51f9-4a03-4f05-bc6e-56bb4642f77c,ubereats,MEX,Tlaquepaque,Honest Food,5.0,0,,RATINGS,,RATINGS,1.0,,0
14.0,SYBa9emLLPTWrJotm,5764670113349435948,didi,MEX,Ciudad Judicial,Avocalia,5.0,0,,RATINGS,,RATINGS,1.0,,0
14.0,Hn9WwzLMbcbxZvGX8,e5aef1d2-e8ff-4986-86a2-27ccb94f2717,ubereats,MEX,San Nicolás,Honest Food,4.0,0,,RATINGS,,RATINGS,1.0,,0
14.0,f9QugMfqSvcoWLSEd,2.439981267E9,rappi,MEX,Azcapotzalco,Mr Beast Burger,5.0,0,,rrs_rest_packaging_rate_5|Buena presentación,GOOD_PACKAGING,GOOD_PACKAGING,,1.0,0
14.0,W3yFqR9EMtGRa8At6,8337af2f-8ebe-48a9-9392-b3db5c126f44,ubereats,MEX,Canek,Mr Beast Burger,2.0,1,,restaurant_not_worth_price,NOT_WORTH_PRICE,OTHER,PRICING,0.0,1
14.0,FnsyYcJArHfzrRrkL,2.439992537E9,rappi,MEX,Santa Teresita,Que Chicken,5.0,0,,comment|Comentario,RATINGS,RATINGS,1.0,,0
14.0,4YhwC32K9prJ5umfa,5764670185185280560,didi,MEX,Del Valle,Avocalia,5.0,0,,RATINGS,,RATINGS,1.0,,0
14.0,7KFaDTDnqs8BNnXHc,5764669944792941132,didi,MEX,Coapa,Mr Beast Burger,5.0,0,,RATINGS,,RATINGS,1.0,,0
14.0,PccJMK4wTPiJo8WSh,2.439994041E9,rappi,MEX,San Nicolás,Brunch & Munch,2.0,1,,RATINGS,,RATINGS,0.0,,1
14.0,5FzCeyfCy3kKzPZyZ,5764670047209456193,didi,MEX,Pedregal,The Egg Spot,4.0,0,,RATINGS,,RATINGS,1.0,,0
14.0,uMT3F6DcytfonKoWA,56019f13-8d2c-42d8-921c-41e2bc90c0e9,ubereats,MEX,San Nicolás,Mr Beast Burger,5.0,0,,"HIGH_FOOD_QUALITY, HIGH_FOOD_QUALITY, HIGH_FOOD_QUALITY",,1.0,,,0
14.0,EhuQd7R9N7gaqkdLJ,4f73b979-ca97-4a47-97da-b2cdd46ca630,ubereats,MEX,Volcanes,Green House,3.0,1,,restaurant_too_slow,OUT_TIME,DELIVERY_LATE,DELIVERY,0.0,1
14.0,PussfifLNcyfmumTR,2.439995878E9,rappi,MEX,Doctores,Fonda Local turbo,3.0,1,,rrs_rest_packaging_rate_3|Mala presentación,BAD_PACKAGING,BAD_PRESENTATION,DELIVERY,0.0,1
14.0,7bQgRfcJ7PEDsX9Li,76565f07-a88f-4f37-855c-41b4562513ef,ubereats,MEX,Pedregal,Avocalia,5.0,0,,RATINGS,,RATINGS,1.0,,0
14.0,g7WoR3eWGHhabb332,f4d04f97-098f-4811-912b-479703277ac1,ubereats,MEX,Esmeralda,Avocalia,4.0,0,,RATINGS,,RATINGS,1.0,,0
14.0,CmLNPRr5NA27wGf7u,9e462555-4a25-4792-a7c6-c8be1993a59b,ubereats,MEX,Del Valle,Avocalia,5.0,0,,HIGH_FOOD_QUALITY,,1.0,,,0
14.0,GF2EqHJS6NP8TCJ9R,2.439997716E9,rappi,MEX,Estadio,Que Chicken,5.0,0,,comment|Comentario,RATINGS,RATINGS,1.0,,0
14.0,krvfM7Zu7jrvEyJgd,5764670174317838926,didi,MEX,Azcapotzalco,Mr Beast Burger,5.0,0,,RATINGS,,RATINGS,1.0,,0
14.0,qKZodk76KtERCbdv5,1b6d69ea-5f27-4091-a990-2d094ffbb7a4,ubereats,MEX,San Nicolás,Desayunos de la Abuela,5.0,0,,RATINGS,,RATINGS,1.0,,0
14.0,3sNQmaPzqqLSaW7f6,2.439999145E9,rappi,MEX,Jardines,Fonda Local,4.0,0,,comment|Comentario,RATINGS,RATINGS,1.0,,0
14.0,C4NnWv2bHMMg7wY76,6550cee8-028a-4dee-8565-de6a0b7cdc79,ubereats,MEX,San Jerónimo,Green House,5.0,0,,RATINGS,,RATINGS,1.0,,0
14.0,Cp3vZ8y8bXrdY8EGg,349a94dc-0da3-4d7a-8f22-bb7e109443e5,ubereats,MEX,Santa Fe,House of Burgers,5.0,0,,RATINGS,,RATINGS,1.0,,0
14.0,2EfrJbjnRHM9i7zcD,84b8bff9-2fae-486d-9b76-5349a21169a4,ubereats,MEX,Iztapalapa,Honest Food,5.0,0,,"HIGH_FOOD_QUALITY, HIGH_FOOD_QUALITY",,1.0,,,0
14.0,2nL92TRhG9RiAupMK,69f673b0-54ef-4339-9936-515ea2b33d54,ubereats,MEX,Ciudad Judicial,Chicken Tenders Hub,5.0,0,,RATINGS,,RATINGS,1.0,,0
14.0,D34zwqPtnMsEkaRst,aa2ffa53-2bbe-49ca-b84c-cafbd8f25035,ubereats,MEX,Ciudad Judicial,Honest Food,5.0,0,,"HIGH_FOOD_QUALITY, HIGH_FOOD_QUALITY, HIGH_FOOD_QUALITY",,1.0,,,0
14.0,Q3uQMX7vrsoykewzJ,b0edc684-9293-4746-8b4d-1fb5f021f66d,ubereats,MEX,Polanco,Honest Food,5.0,0,,"HIGH_FOOD_QUALITY, HIGH_FOOD_QUALITY, HIGH_FOOD_QUALITY, HIGH_FOOD_QUALITY",,1.0,,,0
14.0,eKqtmqiHXbZzsrrNG,5764670049507934820,didi,MEX,Tlaquepaque,Honest Food,5.0,0,,Exactamente como lo pedí|Buena calidad de la comida|Bien empacado|Precios razonables|Menú variado|Porciones adecuadas,GOOD_PACKAGING|HIGH_FOOD_QUALITY|NOT_WORTH_PRICE|ORDER_PRECISION|VARIETY_MENU_OPTIONS,PRICING,,1.0,0
14.0,zxmoLsAme93zgvwtv,5764670036673364591,didi,MEX,Doctores,Mr Beast Burger,4.0,0,,RATINGS,,RATINGS,1.0,,0
14.0,MYi3kAkRuhDBwyj39,2.439989723E9,rappi,MEX,Azcapotzalco,Numa Cocina Mediterranea,5.0,0,,rrs_rest_accuracy_rate_5|Justo lo que pedí,ORDER_PRECISION,ORDER_PRECISION,,1.0,0
14.0,tjB6HJr3uxoicjWTE,3a054e5d-9a1c-40ee-949b-7b11fa2b7c53,ubereats,MEX,Iztapalapa,Green House,5.0,0,,restaurant_sustainable_packaging|restaurant_great_selection,VARIETY_MENU_OPTIONS,1.0,,,0
14.0,GnLMEJfQfWdxz63es,8b88b3de-5b4b-4eee-a734-45931acdc62f,ubereats,MEX,Santa Fe,Avocalia,5.0,0,,RATINGS,,RATINGS,1.0,,0
14.0,tFo3eZGmLLjutKkpw,2.440003761E9,rappi,MEX,Samara,Avocalia,3.0,1,,rrs_rest_completeness_rate_3|Falto un item,ORDER_ACCURACY,MISSING_ITEM,PASE,0.0,1
